20.132	60.396	120.792	181.188	247.618865625
20.412	61.236	122.472	183.708	243.838965625
21.434	64.302	128.604	192.906	245.9080486328
22.561	67.683	135.366	203.049	254.8384169922
22.946	68.838	137.676	206.514	258.7256658203
23.779	71.337	142.674	214.011	254.3521015625
24.311	72.933	145.866	218.799	241.0332837891
25.256	75.768	151.536	227.304	226.6776818359
26.110	78.330	156.660	234.990	216.4779324219
26.754	80.262	160.524	240.786	210.4518994141
28.077	84.231	168.462	252.693	201.8287670898
28.371	85.113	170.226	255.339	193.9470995117
29.071	87.213	174.426	261.639	192.3271329102
28.735	86.205	172.410	258.615	188.8600998047
28.028	84.084	168.168	252.252	185.1580674805
28.217	84.651	169.302	253.953	182.8417500977
28.056	84.168	168.336	252.504	185.4358165039
28.056	84.168	168.336	252.504	194.6135666992
27.524	82.572	165.144	247.716	206.0170009766
25.956	77.868	155.736	233.604	217.8571517578
24.549	73.647	147.294	220.941	224.1351998047
23.576	70.728	141.456	212.184	226.3157835938
23.604	70.812	141.624	212.436	225.017065625
24.339	73.017	146.034	219.051	221.2669154297
23.639	70.917	141.834	212.751	215.4083324219
22.848	68.544	137.088	205.632	212.1183498047
22.190	66.570	133.140	199.710	214.2943015625
21.875	65.625	131.250	196.875	226.5591681641
22.869	68.607	137.214	205.821	233.3732832031
23.905	71.715	143.430	215.145	229.7373484375
25.564	76.692	153.384	230.076	218.4471484375
26.635	79.905	159.810	239.715	207.055715332
27.328	81.984	163.968	245.952	200.7792012695
26.964	80.892	161.784	242.676	197.1490333984
26.355	79.065	158.130	237.195	190.2069832031
25.564	76.692	153.384	230.076	182.9487499023
25.347	76.041	152.082	228.123	179.044634082
24.878	74.634	149.268	223.902	174.2250333984
24.486	73.458	146.916	220.374	170.5239334961
24.164	72.492	144.984	217.476	169.0156333008
23.772	71.316	142.632	213.948	169.8797673828
23.352	70.056	140.112	210.168	174.2856832031
22.540	67.620	135.240	202.860	182.2676505859
21.882	65.646	131.292	196.938	194.8833
21.378	64.134	128.268	192.402	204.7772490234
21.322	63.966	127.932	191.898	210.7785003906
21.658	64.974	129.948	194.922	212.1723345703
22.232	66.696	133.392	200.088	208.5596009766
21.868	65.604	131.208	196.812	201.9623998047
21.672	65.016	130.032	195.048	198.2607498047
21.231	63.693	127.386	191.079	201.5965322266
21.469	64.407	128.814	193.221	213.3258998047
20.748	62.244	124.488	186.732	222.3590837891
19.852	59.556	119.112	178.668	222.3598662109
19.320	57.960	115.920	173.880	214.6048337891
19.481	58.443	116.886	175.329	205.0855169922
18.977	56.931	113.862	170.793	198.2396158203
18.564	55.692	111.384	167.076	192.4965662109
18.382	55.146	110.292	165.438	185.8193332031
20.531	61.593	123.186	184.779	180.1192172852
21.210	63.630	127.260	190.890	177.8274833008
21.791	65.373	130.746	196.119	175.0782670898
22.358	67.074	134.148	201.222	175.2068841797
23.345	70.035	140.070	210.105	183.3456173828
24.675	74.025	148.050	222.075	207.5774820313
25.704	77.112	154.224	231.336	233.7182832031
25.557	76.671	153.342	230.013	244.7581503906
25.431	76.293	152.586	228.879	246.265034375
24.661	73.983	147.966	221.949	248.2825830078
